X,Y,Z,Name,FID,Field_1,LINEA,RUTA,SISTEMA
-99.1596063,19.44148019,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16133485,19.44217448,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.1615971,19.44228543,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16184673,19.44238205,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16205979,19.44245718,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16223251,19.4425156,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.1626939,19.44263235,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16306577,19.44271571,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.1642545,19.44298124,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.1645104,19.44304318,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16462134,19.44307417,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.1647638,19.44312066,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16492896,19.44318268,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16507775,19.44325547,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16537536,19.44343215,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16591385,19.4437676,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16677768,19.44427133,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16871444,19.44538872,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16905493,19.44558967,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16930967,19.44574205,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16936896,19.4457946,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16944213,19.44586507,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16950271,19.44593794,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.16988264,19.44648873,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17081672,19.44787111,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.1715501,19.44893326,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17283078,19.45083522,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17292705,19.45098429,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17307927,19.45118787,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17316105,19.45129252,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17324129,19.45136848,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17345168,19.4515182,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17449886,19.45223022,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17698022,19.45392359,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17736393,19.45419866,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17772202,19.4544664,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17851224,19.45520539,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17889907,19.45556726,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17898914,19.45564105,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17909131,19.45571268,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17917228,19.45575995,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17943862,19.45589096,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17977156,19.4560592,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18015972,19.45625536,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18030425,19.45633197,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.1804276,19.45641004,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18053356,19.45648525,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18064104,19.45656692,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18159097,19.45733041,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18193512,19.45760552,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18223686,19.45783476,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18237108,19.45792931,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18251131,19.45799803,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18271105,19.45807243,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18301263,19.45815725,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18338698,19.45824503,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.1855937,19.4587284,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18898573,19.45956135,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18932297,19.45962377,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.18977992,19.45965916,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.19020848,19.45967365,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.19245624,19.45967358,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.19297556,19.45967775,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.19312682,19.45967998,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.19327301,19.45967025,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.19367505,19.45963396,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.19394644,19.45959309,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.19462014,19.45944644,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.19797955,19.45871233,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.2005464,19.45820498,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.2007329,19.45817011,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.20088917,19.45815559,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.20113874,19.45816248,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.2013543,19.45818496,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.20151693,19.45821108,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.20173001,19.45826704,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.20188005,19.45830871,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.20286481,19.45861367,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.20528193,19.45932709,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.20997617,19.46062844,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21019904,19.46071147,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21044941,19.46082078,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21080082,19.46100894,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21124233,19.46129057,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21226954,19.46221712,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21247139,19.46236035,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21275007,19.46251209,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21354444,19.46291901,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21379398,19.46303356,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.2140139,19.46310599,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21422569,19.46313443,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21440316,19.46312848,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21462698,19.46310144,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21485076,19.46304187,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21504627,19.46296321,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21519539,19.46287313,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21536866,19.46274476,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21550764,19.4626107,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21558817,19.46250539,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21568675,19.46232929,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21574703,19.4621628,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.2157808,19.46195307,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.215853,19.45998767,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.21584249,19.45959321,0,STC Metro,1,STC Metro,2,Cuatro Caminos - Tasqueña,STC Metro
-99.17393846,19.32435348,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17388141,19.32488616,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17356635,19.32742907,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17344583,19.32874302,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17343741,19.32911843,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1734487,19.32960798,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17381024,19.33235624,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17387146,19.33269036,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17400594,19.33306646,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1742887,19.33367354,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17465705,19.33422793,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17498497,19.33465801,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17544393,19.33514058,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17589267,19.33548447,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17782848,19.3365855,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17805783,19.33670384,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17829169,19.33679735,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17869336,19.33693037,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18063857,19.33759681,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18105682,19.33782412,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18145511,19.33808914,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18186605,19.33840197,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18212335,19.33872452,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18219921,19.33898986,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18218192,19.33930072,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18212279,19.33959432,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18055474,19.34723578,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18012728,19.34926805,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.18002472,19.34950933,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17991255,19.34968447,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17979784,19.34982732,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17966876,19.3499745,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17760854,19.35175319,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17753831,19.35183874,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17749304,19.35191291,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17744444,19.35201219,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17724045,19.35238798,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17718356,19.35246078,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17713198,19.35251941,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17706718,19.35258881,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17699671,19.35264986,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17688597,19.35274023,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1758005,19.35362196,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17531393,19.35412693,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1748768,19.35470745,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17306397,19.3566814,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17290571,19.35688383,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1727602,19.35711228,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17267165,19.35730383,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17200917,19.35888852,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1716417,19.35978963,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17117725,19.36067595,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17057095,19.36198781,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17039901,19.36236386,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17028584,19.36255334,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.17013793,19.36277442,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.16986617,19.36309604,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.16952294,19.36348946,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.16885245,19.36438675,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.16862605,19.36472172,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.16768256,19.36619908,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.16476348,19.37079303,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.16006628,19.37819052,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15891794,19.38013451,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15880981,19.38033837,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15874194,19.38050461,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1579872,19.38293963,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15739976,19.38535076,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15684881,19.38765927,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15642672,19.39090859,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15598573,19.39649979,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1551853,19.40674086,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15498143,19.40961008,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15474329,19.41250545,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15471493,19.41263197,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15467472,19.41275395,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15462693,19.41285202,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15456779,19.41294174,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15449228,19.41303745,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15440541,19.41311643,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15432105,19.41318345,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15418348,19.41326993,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15163546,19.41459762,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15132988,19.41477011,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15117815,19.41487037,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15106794,19.4149818,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15099836,19.41508068,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15095653,19.41516104,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15093543,19.41523709,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15084829,19.41584977,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.15018722,19.42081367,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14956635,19.42394414,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14889051,19.42733215,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14854783,19.42904457,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14831814,19.43009026,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14778426,19.43273592,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14733661,19.435017,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14726999,19.43555419,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14711352,19.43635805,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14704637,19.43659657,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14659672,19.43793677,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14652372,19.43841224,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14646492,19.43888056,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14509084,19.44519757,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14367029,19.45163208,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14328569,19.45317329,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14314642,19.45379306,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14310748,19.45404288,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14309956,19.45420739,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14310582,19.45444841,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14318162,19.45614374,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14319102,19.45650957,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14319284,19.45685963,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14319223,19.45702159,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14318703,19.45713795,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14317634,19.45724929,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14315402,19.45736644,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14199795,19.46214305,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1419077,19.46246903,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14188213,19.46262974,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14187722,19.46281289,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14192491,19.46312466,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14197048,19.46356279,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14200396,19.46420654,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14200741,19.46465059,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14197554,19.46510971,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14192339,19.46543111,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14182746,19.46586159,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14175959,19.46608162,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14165387,19.4662706,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.14147258,19.46651942,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13807777,19.47059503,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13686286,19.47206313,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13665733,19.47229283,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13641952,19.47250534,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13617162,19.47271212,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.1356024,19.47312467,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13532526,19.47333146,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13506122,19.47354399,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13479781,19.47380062,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13259416,19.47648513,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.13158026,19.47771981,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.12607478,19.48441227,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
-99.12504812,19.48566142,0,STC Metro,2,STC Metro,3,Indios Verdes - Universidad,STC Metro
